symbol,occurrences,distinct_components,host_present,components,files
tz_ai_orchestration_steps,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120099_create_tz_ai_orchestration_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120099_create_tz_ai_orchestration_tables.php
tz_ai_policy_versions,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Domains/WorkCore/database/migrations/2026_07_28_000100_create_tz_native_ai_kernel_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php
tz_ai_provider_profiles,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Domains/WorkCore/database/migrations/2026_07_28_000100_create_tz_native_ai_kernel_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php
tz_ai_recommendations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120057_create_tz_intelligence_core_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120057_create_tz_intelligence_core_tables.php
tz_ai_runs,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Domains/WorkCore/database/migrations/2026_07_28_000100_create_tz_native_ai_kernel_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php
tz_ai_task_runs,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120057_create_tz_intelligence_core_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120057_create_tz_intelligence_core_tables.php
tz_ai_tool_runs,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Domains/WorkCore/database/migrations/2026_07_28_000100_create_tz_native_ai_kernel_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php
tz_ai_usage_ledger,3,3,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host | Titan Zero Chatbot PWA,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php | donor:03_LEARNER_PWA_AND_CHANNELS/Titan_Zero_Chatbot_PWA/System/TitanAI/workcore-runtime/native-runtime/app/Domains/WorkCore/database/migrations/2026_07_28_000100_create_tz_native_ai_kernel_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120098_create_tz_native_ai_kernel_tables.php
tz_appointment_assets,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120025_integrate_assets_with_scheduling.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120025_integrate_assets_with_scheduling.php
tz_appointment_participants,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120013_create_tz_appointment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120013_create_tz_appointment_tables.php
tz_appointment_status_history,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120013_create_tz_appointment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120013_create_tz_appointment_tables.php
tz_appointments,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120013_create_tz_appointment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120013_create_tz_appointment_tables.php
tz_asset_assignments,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php
tz_asset_calibrations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_categories,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php
tz_asset_condition_records,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_damage_reports,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_document_links,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_identifiers,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_legacy_status_migrations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120026_harden_asset_runtime_wiring.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120026_harden_asset_runtime_wiring.php
tz_asset_maintenance_plans,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_maintenance_records,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php
tz_asset_meter_readings,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php
tz_asset_migration_conflicts,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_status_history,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php
tz_asset_supply_handoffs,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_warranties,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_asset_warranty_claims,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120024_merge_titan_assets_into_workcore.php
tz_assets,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120017_create_tz_asset_and_equipment_tables.php
tz_attendance_biometric_credentials,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_breaks,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120020_create_tz_attendance_and_leave_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120020_create_tz_attendance_and_leave_tables.php
tz_attendance_geofences,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_network_rules,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_offline_batches,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_offline_events,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_policies,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_policy_methods,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_qr_tokens,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_attendance_sessions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120020_create_tz_attendance_and_leave_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120020_create_tz_attendance_and_leave_tables.php
tz_attendance_verification_attempts,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_branches,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120037_create_tz_territory_tables.php
tz_business_lines,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php
tz_capability_expansion_requests,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120053_create_tz_capability_expansion_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120053_create_tz_capability_expansion_tables.php
tz_companies,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120001_create_tz_companies_table.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120001_create_tz_companies_table.php
tz_company_document_templates,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120030_create_tz_vertical_setup_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120030_create_tz_vertical_setup_tables.php
tz_company_features,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php
tz_company_invitations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120006_create_tz_company_invitations_table.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120006_create_tz_company_invitations_table.php
tz_company_locales,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120030_create_tz_vertical_setup_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120030_create_tz_vertical_setup_tables.php
tz_company_member_permissions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120004_create_tz_company_permissions_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120004_create_tz_company_permissions_tables.php
tz_company_memberships,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120003_create_tz_company_memberships_table.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120003_create_tz_company_memberships_table.php
tz_company_role_permissions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120004_create_tz_company_permissions_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120004_create_tz_company_permissions_tables.php
tz_company_roles,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120002_create_tz_company_roles_table.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120002_create_tz_company_roles_table.php
tz_company_settings,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120030_create_tz_vertical_setup_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120030_create_tz_vertical_setup_tables.php
tz_company_terminology_overrides,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php
tz_company_verticals,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120029_create_tz_vertical_system_tables.php
tz_compliance_certificates,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php
tz_compliance_document_types,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_compliance_obligations,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php
tz_compliance_requirements,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php
tz_compliance_status_history,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php
tz_compliance_verifications,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120055_create_tz_workforce_team_domains.php
tz_corrective_actions,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120033_create_tz_compliance_and_safety_tables.php
tz_crm_activities,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120054_create_tz_sales_pipeline_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120054_create_tz_sales_pipeline_tables.php
tz_customer_contacts,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120005_create_tz_crm_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120005_create_tz_crm_tables.php
tz_customers,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Database/Migrations/2026_07_23_120005_create_tz_crm_tables.php | host:app/Domains/WorkCore/Database/Migrations/2026_07_23_120005_create_tz_crm_tables.php
